steamerid,firstname,lastname,DBteamId,IP,start_IP,relief_IP,start_percent,FBV,TBF,G,GS,W,L,SV,BB,K,HBP,ER,R,ERA,RA,H,HR,GB,FB,LD,K9,BB9,HR9,WHIP
sa455055,Michael,O'Brien,NYA,1,0.984,0.016,0.984,NULL,5,0.184014035087719,0.1736,0.0478,0.0786,0,0.4671,0.5838,0.0564,0.6152,0.6568,5.5368,5.9112,1.1073,0.17,1.4397,1.2896,0.6844,5.2542,4.2039,1.53,1.5744
sa598167,Clay,Holmes,PIT,1,0.992,0.008,0.992,91.4,5,0.175438596491228,0.1754,0.0446,0.082,0,0.6146,0.6346,0.0575,0.6153,0.6592,5.5377,5.9328,1.0581,0.12,1.4689,1.1494,0.6746,5.7114,5.5314,1.08,1.6727
sa454857,Michael,Bowman,MIL,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0445,0.0826,0,0.3947,0.5172,0.0383,0.6154,0.6584,5.5386,5.9256,1.1563,0.16,1.5714,1.2296,0.7221,4.6548,3.5523,1.44,1.551
sa658605,Matthew,Tenuta,KCA,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0488,0.0782,0,0.5129,0.4545,0.0487,0.6154,0.6585,5.5386,5.9265,1.1314,0.14,1.4912,1.3346,0.7314,4.0905,4.6161,1.26,1.6443
sa506635,Willy,Paulino,SLN,1,0.882,0.118,0.882,NULL,5,1,0,0.0385,0.0615,0,0.5859,0.5956,0.0661,0.6155,0.6594,5.5395,5.9346,1.0813,0.12,1.4938,1.1682,0.6939,5.3604,5.2731,1.08,1.6672
sa598293,Travis,Miller,SLN,1,0.703,0.297,0.703,NULL,5,1,0,0.0384,0.0616,0,0.5457,0.5355,0.0567,0.6155,0.6595,5.5395,5.9355,1.1122,0.13,1.5351,1.2004,0.713,4.8195,4.9113,1.17,1.6579
sa244128,Nelson,Hiraldo,FA,1,0.984,0.016,0.984,NULL,5,0.188961403508772,0.1726,0.0461,0.0805,0,0.3466,0.4389,0.0488,0.6158,0.6584,5.5422,5.9256,1.1867,0.16,1.5746,1.3164,0.7455,3.9501,3.1194,1.44,1.5333
sa602536,Hubbie,Pellegaud,FA,1,0.625,0.375,0.625,NULL,5,0.484649122807018,0.1096,0.0428,0.0729,0,0.4706,0.518,0.0383,0.6158,0.6585,5.5422,5.9265,1.1376,0.15,1.5159,1.2673,0.7177,4.662,4.2354,1.35,1.6082
sa658127,Cody,Kendall,TEX,1,0,1,0,NULL,5,1,0,0.0384,0.0616,0,0.4039,0.469,0.0448,0.616,0.6575,5.544,5.9175,1.1925,0.16,1.5023,1.347,0.7655,4.221,3.6351,1.44,1.5964
sa454745,Tyler,Stohr,DET,1,0,1,0,NULL,5,1,0,0.0384,0.0616,0,0.5467,0.5499,0.0587,0.6161,0.6581,5.5449,5.9229,1.1101,0.14,1.4555,1.3006,0.6842,4.9491,4.9203,1.26,1.6568
sa455411,Mark,Pope,ATL,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0448,0.0823,0,0.4404,0.4884,0.043,0.6163,0.66,5.5467,5.94,1.1571,0.14,1.572,1.2278,0.7472,4.3956,3.9636,1.26,1.5975
sa738313,Cale,Coshow,NYA,1,0.645,0.355,0.645,NULL,5,0.46799298245614,0.1132,0.0441,0.0722,0,0.4637,0.5459,0.0414,0.6163,0.658,5.5467,5.922,1.1241,0.17,1.4626,1.3101,0.6953,4.9131,4.1733,1.53,1.5878
sa501726,Mark,Appel,HOU,28.7712,28.7712,0,1,NULL,129,5.0475789474,5.0476,1.2942,2.3623,0,10.6876,15.3601,1.075,17.7325,18.917,5.5469532032032,5.91747997997998,33.4091,4.67,42.528,38.0727,20.635,4.80483608608609,3.34321821821822,1.46083583583584,1.53266808475142
sa499795,Tom,Cochran,PHI,1,0.991,0.009,0.991,NULL,5,0.250391228070175,0.1595,0.0394,0.0896,0,0.5641,0.5959,0.039,0.6165,0.6604,5.5485,5.9436,1.0843,0.13,1.5091,1.1797,0.6733,5.3631,5.0769,1.17,1.6484
sa503611,Fabio,Martinez,CLE,1,0,1,0,NULL,5,1,0,0.0383,0.0617,0,0.6687,0.6926,0.057,0.6169,0.6587,5.5521,5.9283,1.054,0.13,1.3526,1.2102,0.6724,6.2334,6.0183,1.17,1.7227
sa508091,Alfonso,Sanchez,FA,1,0.923,0.077,0.923,NULL,5,0.238847368421053,0.1619,0.0454,0.0793,0,0.3835,0.4613,0.0435,0.6169,0.6596,5.5521,5.9364,1.1732,0.15,1.5582,1.3027,0.7377,4.1517,3.4515,1.35,1.5567
sa658483,Aaron,Newcomb,LAA,1,0.909,0.091,0.909,NULL,4,0.349008771929825,0.1385,0.0481,0.0795,0,0.3674,0.4442,0.035,0.6169,0.6588,5.5521,5.9292,1.179,0.16,1.5227,1.3668,0.7362,3.9978,3.3066,1.44,1.5464
sa596281,Neritzon,Osorio,SEA,1,0.667,0.333,0.667,NULL,5,0.607343859649123,0.0835,0.0444,0.0784,0,0.4408,0.4907,0.0414,0.617,0.659,5.553,5.931,1.1465,0.15,1.4947,1.3388,0.7091,4.4163,3.9672,1.35,1.5873
sa508753,Starling,Peralta,CHN,1,0.837,0.163,0.837,NULL,5,0.541873684210526,0.0975,0.039,0.0913,0,0.5733,0.6029,0.0494,0.617,0.6608,5.553,5.9472,1.0794,0.14,1.4971,1.1688,0.6838,5.4261,5.1597,1.26,1.6527
sa549123,J.C.,Menna,OAK,1,0.948,0.052,0.948,NULL,5,0.218068421052632,0.1664,0.0473,0.0782,0,0.4694,0.484,0.0451,0.6172,0.6597,5.5548,5.9373,1.137,0.15,1.4828,1.3306,0.725,4.356,4.2246,1.35,1.6064
sa390183,Craig,Heyer,NYA,1,0.759,0.241,0.759,NULL,4,1,0,0.0383,0.0617,0,0.3446,0.4516,0.0571,0.6172,0.6588,5.5548,5.9292,1.1789,0.18,1.528,1.3687,0.7264,4.0644,3.1014,1.62,1.5235
sa597786,Blake,Snell,TBA,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0469,0.0801,0,0.698,0.6356,0.0374,0.6172,0.6604,5.5548,5.9436,1.0254,0.13,1.374,1.2304,0.6582,5.7204,6.282,1.17,1.7234
sa501555,Steven,Inch,PHI,1,0.148,0.852,0.148,NULL,5,1,0,0.0382,0.0618,0,0.5215,0.5371,0.0473,0.6176,0.6611,5.5584,5.9499,1.1232,0.14,1.5537,1.2146,0.6932,4.8339,4.6935,1.26,1.6447
sa550590,Bryan,Rodriguez,SDN,1,0.933,0.067,0.933,NULL,5,0.462221052631579,0.1144,0.0406,0.0924,0,0.4472,0.5223,0.0445,0.6177,0.6611,5.5593,5.9499,1.1356,0.14,1.5714,1.2257,0.6955,4.7007,4.0248,1.26,1.5828
sa202809,Clint,Everts,TOR,1,0.267,0.733,0.267,NULL,5,1,0,0.0382,0.0618,0,0.5192,0.6043,0.0318,0.6178,0.6592,5.5602,5.9328,1.1161,0.15,1.4223,1.273,0.6987,5.4387,4.6728,1.35,1.6353
sa502077,Kane,Holbrooks,MIN,1,0.964,0.036,0.964,NULL,5,0.205205263157895,0.1691,0.0442,0.0817,0,0.3366,0.4615,0.0478,0.618,0.6595,5.562,5.9355,1.2055,0.15,1.5091,1.3527,0.7742,4.1535,3.0294,1.35,1.5421
sa394392,Edwin,Contreras,FA,1,0.833,0.167,0.833,NULL,5,0.450264912280702,0.117,0.0437,0.083,0,0.5048,0.5612,0.0443,0.618,0.6608,5.562,5.9472,1.1157,0.14,1.487,1.2432,0.704,5.0508,4.5432,1.26,1.6205
sa599574,Nicholas,Martinez,TEX,9.5904,9.5904,0,1,NULL,43,1.6825263158,1.6825,0.4927,0.7262,0,4.2126,5.6343,0.3993,5.9268,6.3224,5.56193693693694,5.93318318318318,10.9117,1.55,13.7252,12.3065,6.9933,5.28744369369369,3.95326576576577,1.45457957957958,1.57702494160828
sa658544,Scott,Dececco,SEA,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0488,0.0783,0,0.4375,0.4507,0.04,0.618,0.6606,5.562,5.9454,1.1552,0.15,1.5152,1.3573,0.7188,4.0563,3.9375,1.35,1.5927
sa552466,Rafael,Carrera,SEA,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0488,0.0783,0,0.3969,0.4781,0.0416,0.618,0.66,5.562,5.94,1.1579,0.16,1.5064,1.3493,0.7146,4.3029,3.5721,1.44,1.5548
sa656020,Ugueth,Urbina,SEA,1,0.741,0.259,0.741,NULL,5,0.218068421052632,0.1664,0.0458,0.0675,0,0.4264,0.4807,0.0394,0.6181,0.6601,5.5629,5.9409,1.1532,0.15,1.5024,1.3457,0.7127,4.3263,3.8376,1.35,1.5796
sa599711,Taylor,Dennis,TEX,1,0.217,0.783,0.217,NULL,5,1,0,0.0382,0.0618,0,0.4568,0.5313,0.0398,0.6181,0.6595,5.5629,5.9355,1.1599,0.16,1.4625,1.3113,0.7452,4.7817,4.1112,1.44,1.6167
sa454707,Rick,Zagone,BAL,1,0.947,0.053,0.947,NULL,5,0.175438596491228,0.1754,0.0477,0.0762,0,0.4569,0.4875,0.0436,0.6182,0.6605,5.5638,5.9445,1.1444,0.16,1.4881,1.3322,0.7252,4.3875,4.1121,1.44,1.6013
sa454928,Clayton,Cook,CLE,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.047,0.0801,0,0.4181,0.5335,0.0401,0.6182,0.6598,5.5638,5.9382,1.154,0.15,1.4667,1.3123,0.7291,4.8015,3.7629,1.35,1.5721
1012,Kip,Wells,SDN,1,1,0,1,89.1,5,1,0,0.0382,0.0618,0,0.4886,0.5712,0.0354,0.6183,0.662,5.5647,5.958,1.1152,0.14,1.5591,1.1795,0.681,5.1408,4.3974,1.26,1.6038
sa551823,Yoryi,Nuez,NYN,1,0.897,0.103,0.897,NULL,5,0.365747368421053,0.1349,0.0392,0.0882,0,0.5293,0.5832,0.0598,0.6185,0.6621,5.5665,5.9589,1.0974,0.14,1.5186,1.1864,0.6834,5.2488,4.7637,1.26,1.6267
sa550044,Christopher,Lee,HOU,1,0.98,0.02,0.98,NULL,5,0.175438596491228,0.1754,0.0447,0.0813,0,0.5101,0.5938,0.0437,0.6186,0.6604,5.5674,5.9436,1.1119,0.15,1.429,1.2793,0.6934,5.3442,4.5909,1.35,1.622
sa503395,Kyle,Hansen,CHA,1,0.99,0.01,0.99,NULL,5,1,0,0.0381,0.0619,0,0.434,0.6048,0.0347,0.6187,0.6597,5.5683,5.9373,1.1235,0.17,1.4385,1.2885,0.6845,5.4432,3.906,1.53,1.5575
sa548134,Javier,Vargas,MIN,1,0.714,0.286,0.714,NULL,5,0.334991228070175,0.1415,0.0425,0.0732,0,0.4116,0.503,0.0454,0.6189,0.6605,5.5701,5.9445,1.1784,0.14,1.4787,1.3255,0.7587,4.527,3.7044,1.26,1.59
sa505044,Yorfrank,Lopez,DET,1,0.682,0.318,0.682,NULL,5,0.437814035087719,0.1196,0.0457,0.0716,0,0.4145,0.4801,0.0413,0.6192,0.6611,5.5728,5.9499,1.1567,0.16,1.5078,1.3474,0.7088,4.3209,3.7305,1.44,1.5712
sa657805,Oliver,Asencio,SEA,1,0.965,0.035,0.965,NULL,5,0.175438596491228,0.1754,0.0483,0.0767,0,0.5039,0.508,0.0374,0.6193,0.6618,5.5737,5.9562,1.1239,0.14,1.4764,1.3224,0.7004,4.572,4.5351,1.26,1.6278
sa599365,Kyle,Devore,TEX,1,0.727,0.273,0.727,NULL,5,1,0,0.0381,0.0619,0,0.3677,0.4948,0.035,0.6194,0.6607,5.5746,5.9463,1.1873,0.17,1.4912,1.3371,0.7598,4.4532,3.3093,1.53,1.555
sa658017,Seth,Streich,OAK,1,1,0,1,NULL,5,0.46799298245614,0.1132,0.0456,0.0915,0,0.4792,0.4897,0.0549,0.6194,0.6619,5.5746,5.9571,1.1337,0.15,1.4783,1.3266,0.7228,4.4073,4.3128,1.35,1.6129
sa598102,Jesse,Darrah,ARI,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0456,0.0815,0,0.4913,0.5137,0.0353,0.6195,0.6634,5.5755,5.9706,1.1225,0.15,1.5583,1.2202,0.7075,4.6233,4.4217,1.35,1.6138
sa597214,Gaby,Almonte,NYN,1,0.929,0.071,0.929,NULL,5,1,0,0.038,0.062,0,0.4936,0.5458,0.047,0.6195,0.6632,5.5755,5.9688,1.1178,0.14,1.5449,1.2069,0.6952,4.9122,4.4424,1.26,1.6114
sa696363,Tyler,Mack,KCA,1,0.476,0.524,0.476,NULL,5,0.607343859649123,0.0835,0.0425,0.0691,0,0.5651,0.509,0.0558,0.6198,0.6626,5.5782,5.9634,1.1108,0.14,1.4586,1.3054,0.7154,4.581,5.0859,1.26,1.6759
sa455475,Taylor,Jungmann,MIL,1,1,0,1,92.6,5,0.175438596491228,0.1754,0.0441,0.083,0,0.5186,0.6225,0.056,0.6198,0.663,5.5782,5.967,1.0968,0.15,1.4951,1.1699,0.6871,5.6025,4.6674,1.35,1.6154
sa658607,Austin,Blaski,MIL,1,0.909,0.091,0.909,NULL,5,0.250391228070175,0.1595,0.0434,0.0808,0,0.4388,0.5371,0.0403,0.6198,0.663,5.5782,5.967,1.1435,0.16,1.5555,1.2172,0.7148,4.8339,3.9492,1.44,1.5823
sa503577,Frank,Dejiulio,LAA,1,0.676,0.324,0.676,NULL,5,0.375312280701754,0.1329,0.0452,0.0696,0,0.4805,0.5144,0.0511,0.6203,0.6624,5.5827,5.9616,1.1365,0.15,1.4725,1.3217,0.7119,4.6296,4.3245,1.35,1.617
sa454969,Robert,Bundy,BAL,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.048,0.0791,0,0.4117,0.5222,0.0548,0.6204,0.662,5.5836,5.958,1.1471,0.17,1.4767,1.322,0.7196,4.6998,3.7053,1.53,1.5588
sa602881,Vincent,Voiro,OAK,1,0.769,0.231,0.769,NULL,5,0.282961403508772,0.1526,0.0451,0.072,0,0.4874,0.4723,0.0352,0.6205,0.6631,5.5845,5.9679,1.1409,0.15,1.4886,1.3359,0.7278,4.2507,4.3866,1.35,1.6283
sa454981,Cory,Arbiso,NYA,1,0.847,0.153,0.847,NULL,4,0.226973684210526,0.1645,0.0459,0.0739,0,0.3652,0.4668,0.0392,0.6206,0.6623,5.5854,5.9607,1.1711,0.18,1.5179,1.3596,0.7216,4.2012,3.2868,1.62,1.5363
sa542987,Luis,Niebla,NYA,1,0.909,0.091,0.909,NULL,5,0.411015789473684,0.1253,0.0456,0.0841,0,0.3742,0.48,0.0468,0.6206,0.6623,5.5854,5.9607,1.1646,0.18,1.5096,1.3522,0.7176,4.32,3.3678,1.62,1.5388
sa293691,Steven,Hirschfeld,MIN,1,1,0,1,NULL,5,0.24049649122807,0.1616,0.0438,0.0854,0,0.3456,0.4631,0.0355,0.6213,0.6629,5.5917,5.9661,1.2041,0.15,1.5073,1.3511,0.7733,4.1679,3.1104,1.35,1.5497
sa542183,Angel,Araiza,FA,1,0.963,0.037,0.963,NULL,5,0.182529824561404,0.1739,0.0454,0.0798,0,0.4623,0.5258,0.0542,0.6213,0.6641,5.5917,5.9769,1.1371,0.15,1.5128,1.2648,0.7162,4.7322,4.1607,1.35,1.5994
sa596153,Jose,Dominguez,FA,1,0.385,0.615,0.385,NULL,5,1,0,0.0379,0.0621,0,0.5652,0.5739,0.0407,0.6213,0.6643,5.5917,5.9787,1.1032,0.14,1.4742,1.2324,0.6979,5.1651,5.0868,1.26,1.6684
sa655853,Luis,Zamora,FA,1,1,0,1,NULL,5,0.296071929824561,0.1498,0.0449,0.0862,0,0.379,0.4518,0.042,0.6213,0.6641,5.5917,5.9769,1.1791,0.16,1.5649,1.3083,0.7409,4.0662,3.411,1.44,1.5581
sa551705,Roberto,Gomez,TBA,1,0.979,0.021,0.979,NULL,5,0.218068421052632,0.1664,0.0462,0.0811,0,0.4483,0.4305,0.0459,0.6214,0.6642,5.5926,5.9778,1.1501,0.16,1.5183,1.3597,0.7274,3.8745,4.0347,1.44,1.5984
sa658178,Eric,Brooks,TEX,1,0.798,0.202,0.798,NULL,5,0.20009298245614,0.1702,0.0481,0.0679,0,0.4216,0.5453,0.0388,0.6214,0.6628,5.5926,5.9652,1.1589,0.16,1.4572,1.3066,0.7425,4.9077,3.7944,1.44,1.5805
sa510557,Jared,Wesson,DET,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0497,0.0774,0,0.4631,0.4777,0.0429,0.6215,0.664,5.5935,5.976,1.1431,0.15,1.5015,1.3417,0.7059,4.2993,4.1679,1.35,1.6062
sa506939,Martires,Arias,NYN,1,0.982,0.018,0.982,NULL,5,1,0,0.0378,0.0622,0,0.4924,0.546,0.0413,0.6218,0.6654,5.5962,5.9886,1.1182,0.14,1.5451,1.2071,0.6953,4.914,4.4316,1.26,1.6106
sa388975,Charlie,Shirek,CHA,1,0.985,0.015,0.985,NULL,4,0.355770175438596,0.1371,0.0446,0.0876,0,0.3198,0.5018,0.0391,0.6218,0.6628,5.5962,5.9652,1.1825,0.18,1.5089,1.3515,0.718,4.5162,2.8782,1.62,1.5023
sa547827,Miguel,Nunez,PHI,1,0.965,0.035,0.965,NULL,5,0.204380701754386,0.1693,0.0393,0.0867,0,0.4099,0.4934,0.043,0.6219,0.6653,5.5971,5.9877,1.1571,0.15,1.5918,1.2444,0.7102,4.4406,3.6891,1.35,1.567
sa737450,Junior,Reyes,KCA,1,0.806,0.194,0.806,NULL,5,0.334991228070175,0.1415,0.0458,0.0752,0,0.6471,0.5588,0.0471,0.622,0.6653,5.598,5.9877,1.0743,0.13,1.4206,1.2714,0.6967,5.0292,5.8239,1.17,1.7214
sa659749,Victor,Diaz,MIL,1,0.948,0.052,0.948,NULL,5,0.218068421052632,0.1664,0.0434,0.082,0,0.4821,0.5742,0.0463,0.6221,0.6653,5.5989,5.9877,1.1229,0.15,1.5289,1.1964,0.7026,5.1678,4.3389,1.35,1.605
sa503221,Shawn,Griffith,TOR,1,0.239,0.761,0.239,NULL,5,1,0,0.0378,0.0622,0,0.5548,0.624,0.0422,0.6223,0.6638,5.6007,5.9742,1.1048,0.15,1.4089,1.2609,0.6921,5.616,4.9932,1.35,1.6596
sa597060,Pedro,Damian,CIN,1,0.984,0.016,0.984,NULL,5,0.175438596491228,0.1754,0.0416,0.0846,0,0.5665,0.6334,0.054,0.6224,0.6658,5.6016,5.9922,1.0733,0.15,1.4848,1.16,0.6702,5.7006,5.0985,1.35,1.6398
sa550745,Yeuri,Gonzalez,SEA,1,1,0,1,NULL,4,0.175438596491228,0.1754,0.0483,0.0787,0,0.3563,0.4336,0.0438,0.6224,0.6644,5.6016,5.9796,1.1826,0.16,1.5363,1.3761,0.7288,3.9024,3.2067,1.44,1.5389
sa502841,Matt,Oye,LAA,1,0.947,0.053,0.947,NULL,5,0.558282456140351,0.094,0.0458,0.0915,0,0.3947,0.4586,0.0488,0.6225,0.6645,5.6025,5.9805,1.1707,0.15,1.5122,1.3573,0.7311,4.1274,3.5523,1.35,1.5654
sa505283,Lay,Batista,LAA,1,1,0,1,NULL,5,0.290712280701754,0.1509,0.0485,0.0824,0,0.4652,0.5238,0.0646,0.6226,0.6646,5.6034,5.9814,1.1349,0.15,1.4684,1.3181,0.71,4.7142,4.1868,1.35,1.6001
sa657129,Yunior,Pimentel,LAA,1,0.985,0.015,0.985,NULL,5,1,0,0.0377,0.0623,0,0.5278,0.5191,0.0432,0.6226,0.6652,5.6034,5.9868,1.121,0.14,1.4628,1.313,0.7072,4.6719,4.7502,1.26,1.6488
sa599263,Austin,Platt,ARI,1,0.814,0.186,0.814,NULL,5,0.32880701754386,0.1428,0.0436,0.0777,0,0.5332,0.5309,0.045,0.6228,0.6669,5.6052,6.0021,1.1109,0.14,1.5444,1.2093,0.7012,4.7781,4.7988,1.26,1.6441
sa597688,Javier,Palacios,COL,1,1,0,1,NULL,5,1,0,0.0377,0.0623,0,0.3817,0.5173,0.0437,0.6229,0.6658,5.6061,5.9922,1.1917,0.16,1.5553,1.2137,0.7908,4.6557,3.4353,1.44,1.5734
sa546977,Jake,Esch,MIA,1,0.96,0.04,0.96,NULL,5,1,0,0.0377,0.0623,0,0.48,0.514,0.0444,0.6229,0.6667,5.6061,6.0003,1.1459,0.13,1.5605,1.2204,0.728,4.626,4.32,1.17,1.6259
sa506863,Ramon,Del Orbe,MIA,1,1,0,1,NULL,5,0.187064912280702,0.173,0.0388,0.0887,0,0.4712,0.5046,0.0332,0.6229,0.6668,5.6061,6.0012,1.1512,0.13,1.5672,1.2256,0.731,4.5414,4.2408,1.17,1.6224
sa659054,Jake,Newberry,KCA,1,0.857,0.143,0.857,NULL,5,0.293268421052632,0.1504,0.0463,0.0763,0,0.5679,0.5385,0.0339,0.6231,0.666,5.6079,5.994,1.099,0.14,1.4418,1.2904,0.7071,4.8465,5.1111,1.26,1.6669
10257,Andy,Oliver,DET,1,1,0,1,94,5,0.246763157894737,0.1603,0.0493,0.0802,0,0.779,0.838,0.0381,0.6232,0.6646,5.6088,5.9814,0.9608,0.13,1.2155,1.1885,0.5968,7.542,7.011,1.17,1.7398
sa501327,Brooks,Hall,MIL,1,0.96,0.04,0.96,NULL,5,0.223263157894737,0.1653,0.0433,0.083,0,0.453,0.5447,0.042,0.6232,0.6664,5.6088,5.9976,1.1392,0.16,1.5496,1.2126,0.7121,4.9023,4.077,1.44,1.5922
sa550342,Hein,Robb,MIN,1,1,0,1,NULL,5,0.267047368421053,0.1559,0.0433,0.0868,0,0.4675,0.5101,0.04,0.6232,0.6655,5.6088,5.9895,1.1629,0.14,1.4676,1.3155,0.753,4.5909,4.2075,1.26,1.6304
sa509393,Carlos,Elizalde,FA,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0454,0.0817,0,0.4186,0.4827,0.0489,0.6235,0.6664,5.6115,5.9976,1.1615,0.15,1.5429,1.2899,0.7305,4.3443,3.7674,1.35,1.5801
sa454729,B.J.,Hermsen,MIN,1,0.814,0.186,0.814,88.6,5,0.183601754385965,0.1737,0.043,0.0734,0,0.3338,0.4339,0.0433,0.6236,0.6653,5.6124,5.9877,1.2186,0.15,1.5252,1.3672,0.7825,3.9051,3.0042,1.35,1.5524
sa549254,Jordan,Shipers,SEA,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0482,0.0789,0,0.4614,0.4568,0.0462,0.6236,0.6663,5.6124,5.9967,1.1514,0.15,1.5104,1.3529,0.7165,4.1112,4.1526,1.35,1.6128
sa548458,Austin,Brice,MIA,1,0.975,0.025,0.975,92.2,5,0.210564912280702,0.168,0.0386,0.0882,0,0.7396,0.7938,0.0605,0.6237,0.6674,5.6133,6.0066,0.9938,0.11,1.3638,1.0665,0.6362,7.1442,6.6564,0.99,1.7334
sa501535,Bradin,Hagens,ARI,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0451,0.082,0,0.5327,0.5433,0.0461,0.6239,0.668,5.6151,6.012,1.1059,0.14,1.5367,1.2032,0.6977,4.8897,4.7943,1.26,1.6386
sa621548,Joe,Bircher,HOU,1,0.938,0.062,0.938,NULL,5,0.175438596491228,0.1754,0.0439,0.0795,0,0.384,0.4573,0.0395,0.6241,0.6661,5.6169,5.9949,1.1855,0.16,1.5194,1.3602,0.7372,4.1157,3.456,1.44,1.5695
sa503077,Robert,Doran,HOU,1,0.91,0.09,0.91,NULL,5,0.175438596491228,0.1754,0.0438,0.078,0,0.3862,0.5174,0.0363,0.6241,0.6655,5.6169,5.9895,1.169,0.16,1.4878,1.3319,0.7219,4.6566,3.4758,1.44,1.5552
sa659618,Torey,Deshazier,KCA,1,0.652,0.348,0.652,NULL,5,0.462221052631579,0.1144,0.0439,0.0726,0,0.6055,0.554,0.0399,0.6243,0.6671,5.6187,6.0039,1.088,0.14,1.4295,1.2794,0.7011,4.986,5.4495,1.26,1.6935
sa506381,Aroni,Nina,KCA,1,0.667,0.333,0.667,NULL,5,0.450264912280702,0.117,0.044,0.0729,0,0.6033,0.5519,0.0763,0.6243,0.6671,5.6187,6.0039,1.0898,0.14,1.4314,1.2811,0.7021,4.9671,5.4297,1.26,1.6931
sa658634,Ashton,Goudeau,KCA,1,0.735,0.265,0.735,NULL,5,1,0,0.0376,0.0624,0,0.4764,0.4325,0.0367,0.6243,0.6672,5.6187,6.0048,1.155,0.15,1.5111,1.3524,0.7411,3.8925,4.2876,1.35,1.6314
sa323427,Francisco,Felix,FA,1,0.576,0.424,0.576,NULL,5,1,0,0.0375,0.0625,0,0.5192,0.5335,0.0579,0.6246,0.6676,5.6214,6.0084,1.1275,0.14,1.5032,1.2568,0.7117,4.8015,4.6728,1.26,1.6467
sa548349,Brian,Diemer,LAA,1,1,0,1,NULL,5,0.181952631578947,0.1741,0.0487,0.0786,0,0.3833,0.448,0.0505,0.6247,0.6668,5.6223,6.0012,1.1774,0.16,1.5199,1.3643,0.7348,4.032,3.4497,1.44,1.5607
sa737348,Enmanuel,Camacho,KCA,1,0.98,0.02,0.98,NULL,5,0.1916,0.172,0.0476,0.0789,0,0.5961,0.5116,0.0435,0.6254,0.6687,5.6286,6.0183,1.1005,0.14,1.4524,1.2998,0.7123,4.6044,5.3649,1.26,1.6966
sa577799,Will,Lamb,TEX,1,0.342,0.658,0.342,NULL,5,0.175438596491228,0.1754,0.04,0.0485,0,0.6173,0.6093,0.0526,0.6255,0.6678,5.6295,6.0102,1.0998,0.14,1.4013,1.2564,0.714,5.4837,5.5557,1.26,1.7171
sa503829,Tommy,Collier,DET,1,0.99,0.01,0.99,NULL,5,0.175438596491228,0.1754,0.0491,0.0774,0,0.4129,0.4898,0.046,0.6259,0.6679,5.6331,6.0111,1.1547,0.16,1.5033,1.3433,0.7067,4.4082,3.7161,1.44,1.5676
sa606310,Lars,Huijer,SEA,1,0.985,0.015,0.985,NULL,5,0.27240701754386,0.1548,0.0474,0.082,0,0.4452,0.4995,0.0658,0.6259,0.668,5.6331,6.012,1.1447,0.15,1.4901,1.3347,0.7069,4.4955,4.0068,1.35,1.5899
sa396256,Luis,Noel,BAL,1,0.891,0.109,0.891,NULL,5,0.265233333333333,0.1563,0.0462,0.0775,0,0.4189,0.5032,0.0403,0.6259,0.6678,5.6331,6.0102,1.1557,0.17,1.4877,1.3319,0.725,4.5288,3.7701,1.53,1.5746
sa501660,Joe,Colon,CLE,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0462,0.0809,0,0.4174,0.5136,0.0416,0.626,0.6678,5.634,6.0102,1.1651,0.15,1.4798,1.324,0.7356,4.6224,3.7566,1.35,1.5825
sa657734,Carlos,Hernandez,ARI,1,1,0,1,NULL,5,0.175438596491228,0.1754,0.0449,0.0822,0,0.5725,0.5785,0.0512,0.6262,0.6702,5.6358,6.0318,1.0865,0.14,1.5113,1.1833,0.6862,5.2065,5.1525,1.26,1.659
sa738509,Zach,Morton,HOU,1,0.662,0.338,0.662,NULL,5,0.656405263157895,0.0731,0.0393,0.0851,0,0.3596,0.4709,0.0387,0.6263,0.6678,5.6367,6.0102,1.1925,0.17,1.5174,1.3585,0.7363,4.2381,3.2364,1.53,1.5521
sa327981,Scott,Carroll,CHA,1,1,0,1,89.7,5,0.175438596491228,0.1754,0.0454,0.0817,0,0.4055,0.5617,0.0319,0.6264,0.6676,5.6376,6.0084,1.1479,0.17,1.4674,1.3144,0.6982,5.0553,3.6495,1.53,1.5534
sa737879,Chris,Freudenberg,CHA,1,0.909,0.091,0.909,NULL,5,0.250391228070175,0.1595,0.0445,0.0797,0,0.4688,0.5544,0.041,0.6265,0.6682,5.6385,6.0138,1.1357,0.16,1.4631,1.3105,0.6962,4.9896,4.2192,1.44,1.6045
